time_s,voltage_v
0.360000,-0.159301
0.360100,-0.107515
0.360200,-0.319694
0.360300,-0.200360
0.360400,-0.294162
0.360500,-0.283209
0.360600,-0.433274
0.360700,-0.306439
0.360800,-0.371106
0.360900,-0.444618
0.361000,-0.444307
0.361100,-0.550352
0.361200,-0.578136
0.361300,-0.610920
0.361400,-0.720360
0.361500,-0.625874
0.361600,-0.651729
0.361700,-0.789649
0.361800,-0.781166
0.361900,-0.856339
0.362000,-0.871376
0.362100,-0.963867
0.362200,-1.021039
0.362300,-0.968023
0.362400,-1.066639
0.362500,-1.003895
0.362600,-1.142639
0.362700,-1.229277
0.362800,-1.157370
0.362900,-1.220310
0.363000,-1.245702
0.363100,-1.249454
0.363200,-1.364999
0.363300,-1.358244
0.363400,-1.375853
0.363500,-1.442849
0.363600,-1.397930
0.363700,-1.319587
0.363800,-1.371247
0.363900,-1.442048
0.364000,-1.438997
0.364100,-1.259193
0.364200,-1.322922
0.364300,-1.321512
0.364400,-1.268393
0.364500,-1.289018
0.364600,-1.099496
0.364700,-1.141008
0.364800,-0.999099
0.364900,-1.006647
0.365000,-0.875433
0.365100,-0.867973
0.365200,-0.768594
0.365300,-0.702653
0.365400,-0.632074
0.365500,-0.568149
0.365600,-0.517583
0.365700,-0.329074
0.365800,-0.388040
0.365900,-0.259703
0.366000,-0.176214
0.366100,-0.074124
0.366200,-0.033683
0.366300,0.084475
0.366400,0.139748
0.366500,0.146667
0.366600,0.301575
0.366700,0.318818
0.366800,0.356978
0.366900,0.517207
0.367000,0.597984
0.367100,0.659486
0.367200,0.717216
0.367300,0.643924
0.367400,0.720068
0.367500,0.930143
0.367600,0.818189
0.367700,0.935892
0.367800,0.901540
0.367900,0.966197
0.368000,0.952749
0.368100,1.030670
0.368200,1.023737
0.368300,1.005078
0.368400,0.982054
0.368500,1.051705
0.368600,0.978341
0.368700,1.058158
0.368800,1.163310
0.368900,1.092348
0.369000,1.051525
0.369100,1.000272
0.369200,0.895000
0.369300,0.911905
0.369400,1.027189
0.369500,0.907781
0.369600,0.895943
0.369700,0.905895
0.369800,0.844178
0.369900,0.819059
0.370000,0.861166
0.370100,0.802722
0.370200,0.794295
0.370300,0.776870
0.370400,0.827244
0.370500,0.775386
0.370600,0.764634
0.370700,0.790697
0.370800,0.741745
0.370900,0.723617
0.371000,0.750380
0.371100,0.750180
0.371200,0.699845
0.371300,0.702088
0.371400,0.650166
0.371500,0.637656
0.371600,0.710712
0.371700,0.686086
0.371800,0.678096
0.371900,0.660664
0.372000,0.639910
0.372100,0.662985
0.372200,0.664973
0.372300,0.653234
0.372400,0.591410
0.372500,0.653830
0.372600,0.583133
0.372700,0.589715
0.372800,0.557714
0.372900,0.540585
0.373000,0.475183
0.373100,0.529899
0.373200,0.619107
0.373300,0.439303
0.373400,0.442035
0.373500,0.395921
0.373600,0.372954
0.373700,0.453159
0.373800,0.320415
0.373900,0.308128
0.374000,0.229961
0.374100,0.248795
0.374200,0.178530
0.374300,0.272844
0.374400,0.358667
0.374500,0.177986
0.374600,0.090910
0.374700,0.197535
0.374800,0.094897
0.374900,0.175386
0.375000,0.075995
0.375100,0.038707
0.375200,0.042130
0.375300,0.070168
0.375400,0.002655
0.375500,-0.028609
0.375600,-0.031112
0.375700,-0.101831
0.375800,-0.035210
0.375900,-0.161072
0.376000,-0.110575
0.376100,-0.067113
0.376200,-0.106849
0.376300,-0.109745
0.376400,-0.160251
0.376500,-0.116870
0.376600,-0.148241
0.376700,-0.192187
0.376800,-0.189168
0.376900,-0.220237
0.377000,-0.303220
0.377100,-0.373314
0.377200,-0.311447
0.377300,-0.333054
0.377400,-0.335333
0.377500,-0.467811
0.377600,-0.499108
0.377700,-0.465228
0.377800,-0.527827
0.377900,-0.656152
0.378000,-0.582168
0.378100,-0.733958
0.378200,-0.730226
0.378300,-0.658056
0.378400,-0.677934
0.378500,-0.874145
0.378600,-0.874427
0.378700,-0.900575
0.378800,-0.858270
0.378900,-1.016182
0.379000,-1.058864
0.379100,-1.000018
0.379200,-1.137252
0.379300,-1.121749
0.379400,-1.269014
0.379500,-1.238629
0.379600,-1.345238
0.379700,-1.344174
0.379800,-1.275226
0.379900,-1.341803
0.380000,-1.373440
0.380100,-1.408892
0.380200,-1.392011
0.380300,-1.370787
0.380400,-1.336719
0.380500,-1.512151
0.380600,-1.412398
0.380700,-1.347575
0.380800,-1.339950
0.380900,-1.289062
0.381000,-1.264854
0.381100,-1.257316
0.381200,-1.227205
0.381300,-1.167017
0.381400,-1.046455
0.381500,-1.085127
0.381600,-0.992036
0.381700,-0.916113
0.381800,-0.779973
0.381900,-0.802381
0.382000,-0.665827
0.382100,-0.575980
0.382200,-0.562391
0.382300,-0.489589
0.382400,-0.414010
0.382500,-0.327940
0.382600,-0.189552
0.382700,-0.137788
0.382800,-0.055040
0.382900,-0.041347
0.383000,0.047032
0.383100,0.281448
0.383200,0.242251
0.383300,0.286912
0.383400,0.469022
0.383500,0.480377
0.383600,0.560741
0.383700,0.586958
0.383800,0.636223
0.383900,0.698062
0.384000,0.687736
0.384100,0.798643
0.384200,0.859772
0.384300,0.975148
0.384400,0.920301
0.384500,0.828418
0.384600,0.965367
0.384700,1.127887
0.384800,1.051103
0.384900,0.980289
0.385000,1.059786
0.385100,0.999071
0.385200,0.971178
0.385300,1.021132
0.385400,1.040037
0.385500,0.936244
0.385600,0.964523
0.385700,1.012629
0.385800,0.980099
0.385900,1.007171
0.386000,0.912400
0.386100,0.993573
0.386200,0.882680
0.386300,1.007497
0.386400,0.822766
0.386500,0.837015
0.386600,0.895670
0.386700,0.941396
0.386800,0.857679
0.386900,0.854286
0.387000,0.811800
0.387100,0.745019
0.387200,0.757930
0.387300,0.708650
0.387400,0.692835
0.387500,0.765087
0.387600,0.677744
0.387700,0.739411
0.387800,0.648435
0.387900,0.718927
0.388000,0.670657
0.388100,0.756710
0.388200,0.694055
0.388300,0.731242
0.388400,0.623236
0.388500,0.655263
0.388600,0.594599
0.388700,0.613825
0.388800,0.611805
0.388900,0.578481
0.389000,0.543235
0.389100,0.521869
0.389200,0.463327
0.389300,0.514450
0.389400,0.584740
0.389500,0.458658
0.389600,0.454506
0.389700,0.595899
0.389800,0.457103
0.389900,0.486716
0.390000,0.483721
0.390100,0.464934
0.390200,0.335222
0.390300,0.378718
0.390400,0.287780
0.390500,0.469004
0.390600,0.244614
0.390700,0.249404
0.390800,0.227073
0.390900,0.181543
0.391000,0.301342
0.391100,0.332323
0.391200,0.165139
0.391300,0.100946
0.391400,0.033542
0.391500,0.112042
0.391600,0.087769
0.391700,0.050873
0.391800,0.074884
0.391900,0.064480
0.392000,0.042295
0.392100,-0.007761
0.392200,-0.064694
0.392300,0.006399
0.392400,-0.043243
0.392500,-0.016213
0.392600,-0.037775
0.392700,-0.165013
0.392800,-0.182403
0.392900,-0.165487
0.393000,-0.197927
0.393100,-0.125280
0.393200,-0.164073
0.393300,-0.146083
0.393400,-0.201566
0.393500,-0.232382
0.393600,-0.205454
0.393700,-0.265893
0.393800,-0.311328
0.393900,-0.267565
0.394000,-0.364252
0.394100,-0.415270
0.394200,-0.473633
0.394300,-0.429933
0.394400,-0.438209
0.394500,-0.539161
0.394600,-0.509330
0.394700,-0.712751
0.394800,-0.657857
0.394900,-0.699086
0.395000,-0.776417
0.395100,-0.664652
0.395200,-0.831504
0.395300,-0.893257
0.395400,-0.916311
0.395500,-1.062269
0.395600,-1.044122
0.395700,-1.000135
0.395800,-1.122757
0.395900,-1.173279
0.396000,-1.105060
0.396100,-1.140063
0.396200,-1.215267
0.396300,-1.295083
0.396400,-1.312359
0.396500,-1.365189
0.396600,-1.395558
0.396700,-1.414842
0.396800,-1.406037
0.396900,-1.434863
0.397000,-1.464582
0.397100,-1.373800
0.397200,-1.366376
0.397300,-1.281258
0.397400,-1.382690
0.397500,-1.312193
0.397600,-1.283840
0.397700,-1.279439
0.397800,-1.191675
0.397900,-1.147265
0.398000,-1.121937
0.398100,-1.098709
0.398200,-1.046987
0.398300,-1.036506
0.398400,-0.943538
0.398500,-0.865902
0.398600,-0.819343
0.398700,-0.666643
0.398800,-0.551845
0.398900,-0.578066
0.399000,-0.437845
0.399100,-0.421874
0.399200,-0.302798
0.399300,-0.239122
0.399400,-0.091668
0.399500,-0.073393
0.399600,0.092485
0.399700,0.109610
0.399800,0.167658
0.399900,0.213592
0.400000,0.362564
0.400100,0.465515
0.400200,0.502178
0.400300,0.664853
0.400400,0.685206
0.400500,0.655351
0.400600,0.707874
0.400700,0.796213
0.400800,0.775589
0.400900,0.916312
0.401000,0.912305
0.401100,0.939002
0.401200,0.988249
0.401300,1.063606
0.401400,1.005519
0.401500,1.006899
0.401600,1.099799
0.401700,1.080963
0.401800,1.021371
0.401900,1.039345
0.402000,1.047586
0.402100,1.051949
0.402200,0.959636
0.402300,0.941776
0.402400,0.964054
0.402500,0.948063
0.402600,0.950596
0.402700,0.999876
0.402800,0.944158
0.402900,0.946231
0.403000,0.858566
0.403100,0.879838
0.403200,0.915376
0.403300,0.898978
0.403400,0.816491
0.403500,0.844691
0.403600,0.930946
0.403700,0.805109
0.403800,0.756968
0.403900,0.769272
0.404000,0.769616
0.404100,0.745211
0.404200,0.739661
0.404300,0.658174
0.404400,0.671940
0.404500,0.702870
0.404600,0.692799
0.404700,0.663849
0.404800,0.674675
0.404900,0.678109
0.405000,0.711120
0.405100,0.653224
0.405200,0.669509
0.405300,0.613568
0.405400,0.659966
0.405500,0.640382
0.405600,0.654550
0.405700,0.635943
0.405800,0.617993
0.405900,0.571138
0.406000,0.574977
0.406100,0.601712
0.406200,0.500855
0.406300,0.486070
0.406400,0.509712
0.406500,0.503695
0.406600,0.423191
0.406700,0.441347
0.406800,0.420355
0.406900,0.293614
0.407000,0.372151
0.407100,0.353534
0.407200,0.331262
0.407300,0.387653
0.407400,0.233451
0.407500,0.230295
0.407600,0.118200
0.407700,0.202141
0.407800,0.183964
0.407900,0.156070
0.408000,0.215113
0.408100,0.181322
0.408200,0.121198
0.408300,0.078282
0.408400,0.128148
0.408500,0.056405
0.408600,-0.002441
0.408700,-0.065755
0.408800,-0.019953
0.408900,0.022321
0.409000,0.081246
0.409100,-0.046395
0.409200,-0.104455
0.409300,-0.142070
0.409400,-0.071897
0.409500,-0.204561
0.409600,-0.105944
0.409700,-0.110139
0.409800,-0.147346
0.409900,-0.198993
0.410000,-0.179466
0.410100,-0.219859
0.410200,-0.289124
0.410300,-0.180748
0.410400,-0.315253
0.410500,-0.284727
0.410600,-0.471816
0.410700,-0.316020
0.410800,-0.336994
0.410900,-0.441181
0.411000,-0.448624
0.411100,-0.484152
0.411200,-0.581304
0.411300,-0.560391
0.411400,-0.668155
0.411500,-0.699400
0.411600,-0.654962
0.411700,-0.705849
0.411800,-0.833895
0.411900,-0.879741
0.412000,-0.920070
0.412100,-0.895856
0.412200,-1.026867
0.412300,-1.002791
0.412400,-1.026104
0.412500,-1.109412
0.412600,-1.094452
0.412700,-1.198189
0.412800,-1.229409
0.412900,-1.300713
0.413000,-1.231187
0.413100,-1.347310
0.413200,-1.314870
0.413300,-1.355447
0.413400,-1.419920
0.413500,-1.408766
0.413600,-1.315607
0.413700,-1.376323
0.413800,-1.433572
0.413900,-1.359479
0.414000,-1.368510
0.414100,-1.169730
0.414200,-1.304150
0.414300,-1.308173
0.414400,-1.183692
0.414500,-1.307205
0.414600,-1.165935
0.414700,-1.021634
0.414800,-1.073279
0.414900,-1.095895
0.415000,-0.966705
0.415100,-0.808082
0.415200,-0.792452
0.415300,-0.780550
0.415400,-0.697501
0.415500,-0.613531
0.415600,-0.487881
0.415700,-0.357936
0.415800,-0.290072
0.415900,-0.237118
0.416000,-0.243540
0.416100,-0.160643
0.416200,0.014454
0.416300,0.001464
0.416400,0.136912
0.416500,0.240972
0.416600,0.244218
0.416700,0.322633
0.416800,0.438991
0.416900,0.535546
0.417000,0.626665
0.417100,0.663503
0.417200,0.692540
0.417300,0.703244
0.417400,0.734573
0.417500,0.805923
0.417600,0.891046
0.417700,0.922181
0.417800,0.830892
0.417900,0.922930
0.418000,1.044637
0.418100,1.006554
0.418200,0.946048
0.418300,1.145284
0.418400,1.033116
0.418500,1.057533
0.418600,1.058953
0.418700,1.018404
0.418800,0.995607
0.418900,1.130923
0.419000,1.065768
0.419100,1.045649
0.419200,1.020752
0.419300,0.927853
0.419400,1.026926
0.419500,0.905112
0.419600,0.945070
0.419700,0.832208
0.419800,0.795238
0.419900,0.896312
0.420000,0.823235
0.420100,0.747841
0.420200,0.858376
0.420300,0.921933
0.420400,0.870604
0.420500,0.774127
0.420600,0.774005
0.420700,0.805235
0.420800,0.804953
0.420900,0.720353
0.421000,0.728566
0.421100,0.731801
0.421200,0.734892
0.421300,0.691404
0.421400,0.683251
0.421500,0.749682
0.421600,0.732731
0.421700,0.687709
0.421800,0.741287
0.421900,0.627299
0.422000,0.718748
0.422100,0.655290
0.422200,0.781769
0.422300,0.548048
0.422400,0.561982
0.422500,0.605420
0.422600,0.591572
0.422700,0.655603
0.422800,0.510190
0.422900,0.573480
0.423000,0.570094
0.423100,0.530064
0.423200,0.428792
0.423300,0.528431
0.423400,0.499951
0.423500,0.448210
0.423600,0.407572
0.423700,0.387242
0.423800,0.350127
0.423900,0.363871
0.424000,0.310893
0.424100,0.244249
0.424200,0.211520
0.424300,0.203652
0.424400,0.229789
0.424500,0.194972
0.424600,0.185015
0.424700,0.177576
0.424800,0.099877
0.424900,0.183701
0.425000,0.076711
0.425100,0.048626
0.425200,0.075147
0.425300,-0.059546
0.425400,-0.025501
0.425500,0.045281
0.425600,-0.108042
0.425700,0.017640
0.425800,0.020496
0.425900,-0.090208
0.426000,-0.073778
0.426100,-0.049128
0.426200,-0.145341
0.426300,-0.095872
0.426400,-0.190556
0.426500,-0.199237
0.426600,-0.234443
0.426700,-0.197362
0.426800,-0.177647
0.426900,-0.266963
0.427000,-0.344810
0.427100,-0.360255
0.427200,-0.312735
0.427300,-0.268153
0.427400,-0.370171
0.427500,-0.440340
0.427600,-0.415478
0.427700,-0.500198
0.427800,-0.543182
0.427900,-0.609787
0.428000,-0.530501
0.428100,-0.768297
0.428200,-0.643070
0.428300,-0.748827
0.428400,-0.789694
0.428500,-0.728746
0.428600,-0.893664
0.428700,-0.936710
0.428800,-0.953851
0.428900,-0.970846
0.429000,-1.057113
0.429100,-1.156147
0.429200,-1.161797
0.429300,-1.093793
0.429400,-1.191418
0.429500,-1.207513
0.429600,-1.275329
0.429700,-1.324378
0.429800,-1.233308
0.429900,-1.348718
0.430000,-1.379654
0.430100,-1.316648
0.430200,-1.417096
0.430300,-1.415579
0.430400,-1.385353
0.430500,-1.380880
0.430600,-1.357830
0.430700,-1.250947
0.430800,-1.318195
0.430900,-1.428134
0.431000,-1.261916
0.431100,-1.240179
0.431200,-1.198690
0.431300,-1.142445
0.431400,-1.105326
0.431500,-1.051157
0.431600,-0.958243
0.431700,-0.952384
0.431800,-0.905375
0.431900,-0.636177
0.432000,-0.749560
0.432100,-0.632572
0.432200,-0.633986
0.432300,-0.473230
0.432400,-0.444219
0.432500,-0.337273
0.432600,-0.180011
0.432700,-0.125738
0.432800,-0.038384
0.432900,-0.073646
0.433000,0.187252
0.433100,0.114681
0.433200,0.327570
0.433300,0.376727
0.433400,0.426334
0.433500,0.423537
0.433600,0.539412
0.433700,0.570314
0.433800,0.653608
0.433900,0.694048
0.434000,0.654942
0.434100,0.859129
0.434200,0.840915
0.434300,0.858385
0.434400,0.887984
0.434500,0.963050
0.434600,0.925379
0.434700,0.878153
0.434800,1.028141
0.434900,1.046789
0.435000,1.020249
0.435100,0.978776
0.435200,1.043315
0.435300,0.965324
0.435400,0.984099
0.435500,0.992316
0.435600,1.064178
0.435700,0.993981
0.435800,0.978115
0.435900,1.085165
0.436000,0.990757
0.436100,0.974817
0.436200,0.923383
0.436300,0.895542
0.436400,0.799234
0.436500,0.940080
0.436600,0.897217
0.436700,0.849226
0.436800,0.835066
0.436900,0.862950
0.437000,0.733188
0.437100,0.766845
0.437200,0.725622
0.437300,0.857821
0.437400,0.800553
0.437500,0.634865
0.437600,0.658215
0.437700,0.716816
0.437800,0.689904
0.437900,0.637889
0.438000,0.792329
0.438100,0.702006
0.438200,0.701610
0.438300,0.634852
0.438400,0.697132
0.438500,0.633434
0.438600,0.629486
0.438700,0.665055
0.438800,0.543460
0.438900,0.694625
0.439000,0.613130
0.439100,0.656592
0.439200,0.526544
0.439300,0.521109
0.439400,0.495270
0.439500,0.551098
0.439600,0.526211
0.439700,0.483133
0.439800,0.438224
0.439900,0.407333
0.440000,0.449181
0.440100,0.408528
0.440200,0.377057
0.440300,0.467626
0.440400,0.364575
0.440500,0.410191
0.440600,0.297695
0.440700,0.314035
0.440800,0.276329
0.440900,0.171495
0.441000,0.305129
0.441100,0.204443
0.441200,0.226248
0.441300,0.129366
0.441400,0.137147
0.441500,0.080905
0.441600,0.165387
0.441700,0.099008
0.441800,0.082168
0.441900,0.112631
0.442000,0.083958
0.442100,0.046312
0.442200,-0.080699
0.442300,-0.061677
0.442400,-0.094063
0.442500,-0.024254
0.442600,-0.068746
0.442700,-0.163451
0.442800,-0.120130
0.442900,-0.202415
0.443000,-0.147771
0.443100,-0.245811
0.443200,-0.155197
0.443300,-0.182144
0.443400,-0.125993
0.443500,-0.200421
0.443600,-0.286586
0.443700,-0.248476
0.443800,-0.384617
0.443900,-0.389711
0.444000,-0.353354
0.444100,-0.507966
0.444200,-0.433600
0.444300,-0.516097
0.444400,-0.494996
0.444500,-0.590518
0.444600,-0.553514
0.444700,-0.613284
0.444800,-0.585066
0.444900,-0.696744
0.445000,-0.778499
0.445100,-0.796189
0.445200,-0.895406
0.445300,-0.852563
0.445400,-0.888117
0.445500,-0.838669
0.445600,-1.037221
0.445700,-1.062687
0.445800,-1.120098
0.445900,-1.121229
0.446000,-1.151452
0.446100,-1.209744
0.446200,-1.186800
0.446300,-1.303176
0.446400,-1.251077
0.446500,-1.298057
0.446600,-1.346420
0.446700,-1.378368
0.446800,-1.253801
0.446900,-1.423977
0.447000,-1.371500
0.447100,-1.422281
0.447200,-1.288825
0.447300,-1.321956
0.447400,-1.383191
0.447500,-1.301368
0.447600,-1.286591
0.447700,-1.292578
0.447800,-1.190983
0.447900,-1.166561
0.448000,-1.127523
0.448100,-1.088023
0.448200,-1.007558
0.448300,-0.956649
0.448400,-0.900287
0.448500,-0.866853
0.448600,-0.678456
0.448700,-0.741161
0.448800,-0.590295
0.448900,-0.548675
0.449000,-0.364039
0.449100,-0.415342
0.449200,-0.324315
0.449300,-0.253096
0.449400,-0.105589
0.449500,-0.108106
0.449600,0.017975
0.449700,0.014278
0.449800,0.212159
0.449900,0.251247
0.450000,0.275501
0.450100,0.475035
0.450200,0.423129
0.450300,0.592758
0.450400,0.578665
0.450500,0.750806
0.450600,0.761253
0.450700,0.722326
0.450800,0.771636
0.450900,0.888274
0.451000,0.881106
0.451100,0.917712
0.451200,1.017514
0.451300,0.940030
0.451400,1.001536
0.451500,1.060283
0.451600,1.064818
0.451700,1.024605
0.451800,1.022975
0.451900,0.952145
0.452000,0.985004
0.452100,1.049776
0.452200,1.020572
0.452300,1.022646
0.452400,1.060386
0.452500,0.936933
0.452600,0.970979
0.452700,0.977576
0.452800,0.917396
0.452900,1.007985
0.453000,0.965211
0.453100,0.917426
0.453200,0.975725
0.453300,0.794285
0.453400,0.852333
0.453500,0.854925
0.453600,0.775275
0.453700,0.821024
0.453800,0.736298
0.453900,0.812488
0.454000,0.817899
0.454100,0.766386
0.454200,0.648588
0.454300,0.682007
0.454400,0.748307
0.454500,0.711397
0.454600,0.566362
0.454700,0.754300
0.454800,0.690358
0.454900,0.634105
0.455000,0.716397
0.455100,0.624307
0.455200,0.615131
0.455300,0.658565
0.455400,0.720413
0.455500,0.702775
0.455600,0.629245
0.455700,0.623389
0.455800,0.628131
0.455900,0.513209
0.456000,0.594937
0.456100,0.511833
0.456200,0.549382
0.456300,0.506117
0.456400,0.525701
0.456500,0.488836
0.456600,0.310745
0.456700,0.454029
0.456800,0.457163
0.456900,0.426674
0.457000,0.378001
0.457100,0.443508
0.457200,0.354845
0.457300,0.338741
0.457400,0.346466
0.457500,0.289656
0.457600,0.203909
0.457700,0.104270
0.457800,0.179890
0.457900,0.219616
0.458000,0.142074
0.458100,0.178350
0.458200,0.124742
0.458300,0.161216
0.458400,0.062077
0.458500,0.080773
0.458600,0.063766
0.458700,0.095137
0.458800,-0.083219
0.458900,-0.038332
0.459000,0.009845
0.459100,0.027820
0.459200,-0.054184
0.459300,-0.097457
0.459400,-0.061639
0.459500,-0.072895
0.459600,-0.151444
0.459700,-0.134509
0.459800,-0.110134
0.459900,-0.093487
0.460000,-0.170583
0.460100,-0.226199
0.460200,-0.252921
0.460300,-0.245399
0.460400,-0.303453
0.460500,-0.314032
0.460600,-0.403779
0.460700,-0.314991
0.460800,-0.467441
0.460900,-0.464278
0.461000,-0.471683
0.461100,-0.412528
0.461200,-0.570299
0.461300,-0.621048
0.461400,-0.655264
0.461500,-0.586017
0.461600,-0.851926
0.461700,-0.804719
0.461800,-0.662012
0.461900,-0.813518
0.462000,-0.943089
0.462100,-0.934584
0.462200,-0.973495
0.462300,-0.978320
0.462400,-0.971471
0.462500,-1.085572
0.462600,-1.171944
0.462700,-1.143619
0.462800,-1.253629
0.462900,-1.303517
0.463000,-1.370041
0.463100,-1.387241
0.463200,-1.377181
0.463300,-1.410771
0.463400,-1.351619
0.463500,-1.438281
0.463600,-1.541934
0.463700,-1.438601
0.463800,-1.406707
0.463900,-1.405018
0.464000,-1.285228
0.464100,-1.373109
0.464200,-1.274360
0.464300,-1.290091
0.464400,-1.256808
0.464500,-1.256922
0.464600,-1.173590
0.464700,-1.159610
0.464800,-1.058968
0.464900,-1.021042
0.465000,-0.994141
0.465100,-0.831213
0.465200,-0.789914
0.465300,-0.761010
0.465400,-0.655964
0.465500,-0.589737
0.465600,-0.549320
0.465700,-0.421321
0.465800,-0.373744
0.465900,-0.307165
0.466000,-0.258097
0.466100,-0.112176
0.466200,0.016140
0.466300,0.034004
0.466400,0.274226
0.466500,0.270049
0.466600,0.366314
0.466700,0.413609
0.466800,0.536341
0.466900,0.471014
0.467000,0.445553
0.467100,0.610844
0.467200,0.716768
0.467300,0.748129
0.467400,0.801892
0.467500,0.897512
0.467600,0.889652
0.467700,0.945295
0.467800,0.888909
0.467900,0.907444
0.468000,1.065117
0.468100,1.007638
0.468200,0.985737
0.468300,0.996423
0.468400,1.002106
0.468500,1.002868
0.468600,0.974819
0.468700,0.961762
0.468800,1.022235
0.468900,0.995193
0.469000,1.070965
0.469100,1.019206
0.469200,1.005203
0.469300,0.940863
0.469400,0.956998
0.469500,0.965318
0.469600,0.966716
0.469700,0.909482
0.469800,0.951237
0.469900,0.880797
0.470000,0.903332
0.470100,0.822806
0.470200,0.740716
0.470300,0.829347
0.470400,0.837393
0.470500,0.815760
0.470600,0.794672
0.470700,0.743420
0.470800,0.708509
0.470900,0.765116
0.471000,0.748179
0.471100,0.688725
0.471200,0.762670
0.471300,0.653915
0.471400,0.660079
0.471500,0.762511
0.471600,0.715684
0.471700,0.645938
0.471800,0.669700
0.471900,0.654360
0.472000,0.500319
0.472100,0.582840
0.472200,0.615676
0.472300,0.589842
0.472400,0.608804
0.472500,0.640954
0.472600,0.555633
0.472700,0.505213
0.472800,0.559852
0.472900,0.511903
0.473000,0.504168
0.473100,0.480243
0.473200,0.588934
0.473300,0.346007
0.473400,0.419068
0.473500,0.418047
0.473600,0.358298
0.473700,0.420927
0.473800,0.394727
0.473900,0.329444
0.474000,0.295802
0.474100,0.281078
0.474200,0.258710
0.474300,0.237336
0.474400,0.209282
0.474500,0.208943
0.474600,0.211908
0.474700,0.091022
0.474800,0.078710
0.474900,0.022992
0.475000,0.133416
0.475100,0.082814
0.475200,0.076292
0.475300,-0.039196
0.475400,0.103273
0.475500,-0.034215
0.475600,-0.012760
0.475700,0.004481
0.475800,-0.104410
0.475900,-0.099051
0.476000,-0.079411
0.476100,0.037792
0.476200,-0.106945
0.476300,-0.058943
0.476400,-0.096715
0.476500,-0.156956
0.476600,-0.243936
0.476700,-0.161506
0.476800,-0.310451
0.476900,-0.177714
0.477000,-0.271247
0.477100,-0.438630
0.477200,-0.349490
0.477300,-0.327662
0.477400,-0.401708
0.477500,-0.385245
0.477600,-0.496288
0.477700,-0.553522
0.477800,-0.527840
0.477900,-0.560286
0.478000,-0.618343
0.478100,-0.579972
0.478200,-0.725473
0.478300,-0.709982
0.478400,-0.765779
0.478500,-0.891198
0.478600,-0.923909
0.478700,-0.902111
0.478800,-0.848271
0.478900,-0.962575
0.479000,-1.121302
0.479100,-1.232979
0.479200,-1.081860
0.479300,-1.162670
0.479400,-1.138094
0.479500,-1.274103
0.479600,-1.244748
0.479700,-1.249094
0.479800,-1.339559
0.479900,-1.360612
0.480000,-1.356222
0.480100,-1.344321
0.480200,-1.381695
0.480300,-1.337143
0.480400,-1.408962
0.480500,-1.447314
0.480600,-1.271961
0.480700,-1.385762
0.480800,-1.363429
0.480900,-1.312521
0.481000,-1.274872
0.481100,-1.261407
0.481200,-1.201734
0.481300,-1.156730
0.481400,-1.095151
0.481500,-1.166401
0.481600,-0.894852
0.481700,-0.932644
0.481800,-0.828959
0.481900,-0.856271
0.482000,-0.737317
0.482100,-0.671195
0.482200,-0.485717
0.482300,-0.508344
0.482400,-0.359654
0.482500,-0.347670
0.482600,-0.254895
0.482700,-0.161616
0.482800,-0.002612
0.482900,-0.079578
0.483000,0.029624
0.483100,0.076910
0.483200,0.196767
0.483300,0.285070
0.483400,0.316743
0.483500,0.429579
0.483600,0.431097
0.483700,0.542961
0.483800,0.712177
0.483900,0.726721
0.484000,0.766246
0.484100,0.752901
0.484200,0.768166
0.484300,0.825667
0.484400,0.913840
0.484500,0.988536
0.484600,1.015185
0.484700,1.022443
0.484800,0.970907
0.484900,1.022061
0.485000,1.014164
0.485100,1.026112
0.485200,1.140725
0.485300,0.950451
0.485400,1.023727
0.485500,1.090439
0.485600,0.948686
0.485700,0.979924
0.485800,0.974056
0.485900,0.976266
0.486000,0.893336
0.486100,0.987632
0.486200,0.975182
0.486300,0.950779
0.486400,0.865036
0.486500,0.895968
0.486600,0.829829
0.486700,0.841555
0.486800,0.949601
0.486900,0.830928
0.487000,0.751547
0.487100,0.805355
0.487200,0.714847
0.487300,0.709295
0.487400,0.704714
0.487500,0.722785
0.487600,0.780752
0.487700,0.752353
0.487800,0.739676
0.487900,0.649162
0.488000,0.668025
0.488100,0.699979
0.488200,0.646453
0.488300,0.655534
0.488400,0.683087
0.488500,0.635017
0.488600,0.654956
0.488700,0.714142
0.488800,0.616317
0.488900,0.673740
0.489000,0.631979
0.489100,0.519183
0.489200,0.525208
0.489300,0.525588
0.489400,0.510623
0.489500,0.534069
0.489600,0.553644
0.489700,0.569112
0.489800,0.504336
0.489900,0.448379
0.490000,0.347493
0.490100,0.435337
0.490200,0.412626
0.490300,0.399418
0.490400,0.474003
0.490500,0.408718
0.490600,0.363610
0.490700,0.253692
0.490800,0.253453
0.490900,0.251634
0.491000,0.194942
0.491100,0.236224
0.491200,0.206772
0.491300,0.112552
0.491400,0.205230
0.491500,0.129363
0.491600,0.017134
0.491700,0.080871
0.491800,0.077876
0.491900,0.093361
0.492000,0.009267
0.492100,0.049442
0.492200,-0.000256
0.492300,-0.092645
0.492400,-0.114627
0.492500,-0.004503
0.492600,-0.017479
0.492700,-0.077780
0.492800,-0.035907
0.492900,-0.074879
0.493000,-0.110932
0.493100,-0.208608
0.493200,-0.095067
0.493300,-0.174227
0.493400,-0.240682
0.493500,-0.276228
0.493600,-0.252601
0.493700,-0.372932
0.493800,-0.279750
