time_s,voltage_v
0.486200,0.081687
0.486300,0.073068
0.486400,0.003361
0.486500,0.050399
0.486600,0.000267
0.486700,0.027754
0.486800,0.151189
0.486900,0.047424
0.487000,-0.017615
0.487100,0.049904
0.487200,-0.027569
0.487300,-0.020785
0.487400,-0.013731
0.487500,0.015285
0.487600,0.083541
0.487700,0.064824
0.487800,0.061284
0.487900,-0.020563
0.488000,0.006584
0.488100,0.046533
0.488200,0.000815
0.488300,0.017624
0.488400,0.052933
0.488500,0.012757
0.488600,0.040836
0.488700,0.108511
0.488800,0.019624
0.488900,0.086525
0.489000,0.054864
0.489100,-0.047134
0.489200,-0.029554
0.489300,-0.016812
0.489400,-0.018570
0.489500,0.018950
0.489600,0.053476
0.489700,0.084767
0.489800,0.036669
0.489900,-0.001786
0.490000,-0.084390
0.490100,0.022463
0.490200,0.019420
0.490300,0.026465
0.490400,0.121807
0.490500,0.077692
0.490600,0.054075
0.490700,-0.034129
0.490800,-0.012527
0.490900,0.007524
0.491000,-0.027362
0.491100,0.035571
0.491200,0.027533
0.491300,-0.045589
0.491400,0.067806
0.491500,0.012220
0.491600,-0.080209
0.491700,0.002815
0.491800,0.018579
0.491900,0.052292
0.492000,-0.014094
0.492100,0.043298
0.492200,0.010369
0.492300,-0.065644
0.492400,-0.071568
0.492500,0.054380
0.492600,0.057090
0.492700,0.012447
0.492800,0.070066
0.492900,0.047055
0.493000,0.027309
0.493100,-0.053578
0.493200,0.077371
0.493300,0.016375
0.493400,-0.031027
0.493500,-0.046502
0.493600,-0.001663
0.493700,-0.099531
0.493800,0.017465
0.493900,-0.066803
0.494000,-0.002265
0.494100,-0.048612
0.494200,-0.037550
0.494300,-0.064033
0.494400,-0.036164
0.494500,0.064398
0.494600,0.037166
0.494700,-0.016420
0.494800,-0.037501
0.494900,0.003856
0.495000,0.016009
0.495100,-0.084124
0.495200,-0.048646
0.495300,-0.137999
0.495400,0.007153
0.495500,0.052186
0.495600,-0.049074
0.495700,-0.161276
0.495800,-0.026452
0.495900,-0.103880
0.496000,-0.093516
0.496100,-0.030575
0.496200,-0.050600
0.496300,-0.089011
0.496400,-0.098207
0.496500,-0.060386
0.496600,-0.087922
0.496700,-0.123491
0.496800,-0.085036
0.496900,-0.051599
0.497000,-0.077439
0.497100,-0.138942
0.497200,-0.018319
0.497300,-0.203989
0.497400,-0.088411
0.497500,-0.095914
0.497600,-0.056076
0.497700,-0.033755
0.497800,-0.003627
0.497900,-0.093495
0.498000,-0.026243
0.498100,-0.043276
0.498200,-0.135944
0.498300,0.047541
0.498400,-0.116374
0.498500,-0.020254
0.498600,-0.018382
0.498700,-0.020624
0.498800,-0.055550
0.498900,0.014219
0.499000,-0.101410
0.499100,-0.022873
0.499200,-0.043926
0.499300,-0.045727
0.499400,0.013448
0.499500,0.049743
0.499600,-0.017469
0.499700,0.042503
0.499800,0.009664
0.499900,-0.033834
0.500000,0.001433
0.500100,0.002771
0.500200,-0.013798
0.500300,0.045612
0.500400,0.038924
0.500500,-0.049494
0.500600,-0.049858
0.500700,0.056460
0.500800,-0.003210
0.500900,0.054801
0.501000,0.080705
0.501100,-0.020117
0.501200,-0.025562
0.501300,0.130134
0.501400,0.065204
0.501500,0.027697
0.501600,0.002819
0.501700,0.024680
0.501800,-0.008804
0.501900,0.095261
0.502000,0.012470
0.502100,0.106062
0.502200,0.031301
0.502300,-0.001009
0.502400,0.029559
0.502500,-0.080721
0.502600,0.043973
0.502700,0.040948
0.502800,0.090063
0.502900,-0.046178
0.503000,0.105490
0.503100,0.087644
0.503200,0.108400
0.503300,0.042320
0.503400,0.094790
0.503500,-0.030338
0.503600,0.077999
0.503700,0.002912
0.503800,-0.041972
0.503900,-0.016472
0.504000,0.039160
0.504100,-0.003167
0.504200,0.056033
0.504300,-0.053984
0.504400,-0.070709
0.504500,0.103501
0.504600,0.079327
0.504700,-0.019056
0.504800,0.032548
0.504900,0.082976
0.505000,0.052276
0.505100,0.038052
0.505200,0.084732
0.505300,-0.007222
0.505400,0.030214
0.505500,0.027105
0.505600,0.013700
0.505700,0.007184
0.505800,0.029647
0.505900,0.027046
0.506000,-0.027784
0.506100,0.064027
0.506200,-0.025594
0.506300,0.011588
0.506400,0.006997
0.506500,0.038913
0.506600,-0.085714
0.506700,0.064006
0.506800,-0.015182
0.506900,0.078860
0.507000,-0.006863
0.507100,0.013776
0.507200,0.111072
0.507300,0.000673
0.507400,0.075634
0.507500,0.014790
0.507600,0.032752
0.507700,0.014620
0.507800,0.052654
0.507900,-0.024876
0.508000,-0.040663
0.508100,-0.024250
0.508200,0.011804
0.508300,-0.005084
0.508400,0.040609
0.508500,0.069467
0.508600,-0.045430
0.508700,-0.034209
0.508800,-0.070206
0.508900,0.102231
0.509000,0.015038
0.509100,0.022870
0.509200,-0.069076
0.509300,-0.003094
0.509400,0.021427
0.509500,-0.017705
0.509600,0.047649
0.509700,0.108344
0.509800,-0.055756
0.509900,-0.060712
0.510000,-0.054754
0.510100,0.068130
0.510200,0.038565
0.510300,-0.021764
0.510400,-0.014657
0.510500,-0.058874
0.510600,0.024827
0.510700,-0.040362
0.510800,-0.036127
0.510900,0.005498
0.511000,-0.036219
0.511100,-0.040501
0.511200,-0.030209
0.511300,0.007000
0.511400,0.047487
0.511500,-0.007665
0.511600,0.001101
0.511700,-0.051196
0.511800,-0.078738
0.511900,-0.012786
0.512000,-0.039043
0.512100,-0.120826
0.512200,-0.068146
0.512300,-0.057880
0.512400,-0.081182
0.512500,0.016587
0.512600,-0.035253
0.512700,0.007777
0.512800,-0.049223
0.512900,-0.059701
0.513000,-0.111828
0.513100,-0.065467
0.513200,-0.066303
0.513300,-0.136020
0.513400,-0.095154
0.513500,-0.084653
0.513600,-0.047914
0.513700,-0.045402
0.513800,-0.097193
0.513900,-0.044113
0.514000,-0.075860
0.514100,-0.209203
0.514200,-0.088692
0.514300,-0.009012
0.514400,-0.145329
0.514500,-0.053658
0.514600,0.022133
0.514700,-0.092790
0.514800,-0.052080
0.514900,-0.114628
0.515000,0.034874
0.515100,-0.047550
0.515200,-0.037796
0.515300,0.030980
0.515400,-0.000148
0.515500,-0.073386
0.515600,-0.058265
0.515700,0.002619
0.515800,-0.049508
0.515900,-0.120306
0.516000,-0.013233
0.516100,-0.080711
0.516200,0.077963
0.516300,0.009798
0.516400,-0.040545
0.516500,-0.026536
0.516600,-0.082480
0.516700,-0.039491
0.516800,0.069673
0.516900,0.133691
0.517000,0.061526
0.517100,0.023557
0.517200,0.009353
0.517300,-0.014251
0.517400,0.139010
0.517500,0.028852
0.517600,0.146154
0.517700,0.111946
0.517800,-0.043061
0.517900,0.012203
0.518000,0.013385
0.518100,0.043998
0.518200,0.045948
0.518300,0.199575
0.518400,-0.003467
0.518500,0.062312
0.518600,0.082004
0.518700,0.051270
0.518800,0.056891
0.518900,-0.000953
0.519000,0.056400
0.519100,0.076326
0.519200,0.066719
0.519300,0.078344
0.519400,0.119882
0.519500,0.095451
0.519600,0.051460
0.519700,-0.011448
0.519800,0.016345
0.519900,0.034538
0.520000,0.057288
0.520100,0.019889
0.520200,-0.003855
0.520300,-0.017356
0.520400,-0.041381
0.520500,0.028561
0.520600,-0.034034
0.520700,-0.011423
0.520800,0.018078
0.520900,-0.029836
0.521000,0.055153
0.521100,0.072400
0.521200,0.007160
0.521300,0.012041
0.521400,0.060042
0.521500,-0.003236
0.521600,-0.007366
0.521700,0.090915
0.521800,0.074628
0.521900,0.059831
0.522000,0.075376
0.522100,-0.070428
0.522200,0.095470
0.522300,0.046720
0.522400,0.076990
0.522500,0.045137
0.522600,0.027543
0.522700,0.010640
0.522800,0.042059
0.522900,0.007398
0.523000,0.065649
0.523100,-0.057811
0.523200,-0.006325
0.523300,0.122224
0.523400,-0.012106
0.523500,0.006466
0.523600,-0.026538
0.523700,0.033563
0.523800,-0.020873
0.523900,0.005822
0.524000,0.056701
0.524100,-0.021531
0.524200,0.051983
0.524300,0.052806
0.524400,0.063583
0.524500,0.017001
0.524600,0.171176
0.524700,0.060979
0.524800,0.023636
0.524900,-0.037265
0.525000,0.000817
0.525100,0.076124
0.525200,0.089418
0.525300,0.076988
0.525400,0.041455
0.525500,-0.061474
0.525600,0.024770
0.525700,-0.062571
0.525800,-0.075806
0.525900,0.009572
0.526000,0.022794
0.526100,0.040793
0.526200,0.019437
0.526300,0.020077
0.526400,-0.056860
0.526500,-0.014048
0.526600,-0.085377
0.526700,-0.111466
0.526800,0.024401
0.526900,-0.051680
0.527000,0.028146
0.527100,0.038419
0.527200,-0.049548
0.527300,0.009284
0.527400,-0.055003
0.527500,-0.116017
0.527600,-0.019396
0.527700,-0.051002
0.527800,-0.051414
0.527900,0.067357
0.528000,-0.109747
0.528100,-0.016392
0.528200,-0.087386
0.528300,0.005637
0.528400,-0.026997
0.528500,-0.025094
0.528600,-0.093439
0.528700,-0.086585
0.528800,-0.004020
0.528900,0.036126
0.529000,-0.030369
0.529100,-0.101153
0.529200,-0.041146
0.529300,0.061570
0.529400,-0.056279
0.529500,0.010223
0.529600,-0.101213
0.529700,-0.067476
0.529800,-0.035402
0.529900,-0.047346
0.530000,-0.106177
0.530100,-0.108781
0.530200,-0.019132
0.530300,-0.008996
0.530400,0.007227
0.530500,0.022234
0.530600,-0.060584
0.530700,-0.081997
0.530800,0.002223
0.530900,-0.028331
0.531000,-0.111535
0.531100,-0.112296
0.531200,-0.033999
0.531300,-0.065226
0.531400,-0.055245
0.531500,0.002339
0.531600,-0.010514
0.531700,0.021023
0.531800,-0.138891
0.531900,-0.026341
0.532000,-0.000842
0.532100,-0.108356
0.532200,-0.061124
0.532300,-0.066674
0.532400,-0.019772
0.532500,0.064374
0.532600,0.087976
0.532700,-0.049994
0.532800,0.020914
0.532900,0.026364
0.533000,0.021599
0.533100,0.025899
0.533200,0.024792
0.533300,0.097545
0.533400,0.071744
0.533500,-0.033054
0.533600,0.062939
0.533700,0.070827
0.533800,0.044856
0.533900,0.088415
0.534000,0.043813
0.534100,0.046821
0.534200,0.045067
0.534300,-0.059886
0.534400,0.038841
0.534500,0.011095
0.534600,-0.013355
0.534700,0.118943
0.534800,0.073545
0.534900,0.047758
0.535000,0.021752
0.535100,0.065377
0.535200,0.100557
0.535300,0.009903
0.535400,0.051133
0.535500,0.094767
0.535600,-0.045571
0.535700,0.048102
0.535800,0.029162
0.535900,0.043488
0.536000,0.024567
0.536100,0.055924
0.536200,0.144554
0.536300,0.031453
0.536400,0.061465
0.536500,0.145811
0.536600,0.017738
0.536700,0.135118
0.536800,0.043781
0.536900,0.131734
0.537000,0.079272
0.537100,0.056243
0.537200,0.036740
0.537300,0.007964
0.537400,0.042114
0.537500,0.082368
0.537600,0.036037
0.537700,0.020073
0.537800,0.022595
0.537900,0.084007
0.538000,0.094908
0.538100,-0.000424
0.538200,-0.001198
0.538300,0.050511
0.538400,0.107242
0.538500,0.087496
0.538600,-0.033059
0.538700,0.015671
0.538800,-0.018313
0.538900,0.014182
0.539000,0.107116
0.539100,-0.044902
0.539200,-0.055391
0.539300,-0.016560
0.539400,0.038537
0.539500,0.054502
0.539600,0.044616
0.539700,0.080793
0.539800,-0.066894
0.539900,0.079915
0.540000,0.004118
0.540100,0.055508
0.540200,-0.048040
0.540300,0.017566
0.540400,0.028308
0.540500,0.073450
0.540600,-0.064441
0.540700,0.015512
0.540800,-0.041139
0.540900,0.037541
0.541000,0.050269
0.541100,0.074907
0.541200,-0.017064
0.541300,0.055188
0.541400,0.076011
0.541500,-0.075057
0.541600,0.036861
0.541700,0.053308
0.541800,-0.008417
0.541900,-0.056886
0.542000,0.049928
0.542100,-0.058075
0.542200,-0.007906
0.542300,-0.001897
0.542400,0.034967
0.542500,-0.033079
0.542600,-0.036939
0.542700,0.001247
0.542800,0.045600
0.542900,0.108597
0.543000,-0.082246
0.543100,0.007755
0.543200,-0.063527
0.543300,0.040500
0.543400,-0.058663
0.543500,-0.046821
0.543600,-0.043966
0.543700,-0.019788
0.543800,-0.001359
0.543900,0.005060
0.544000,-0.021084
0.544100,-0.089025
0.544200,0.012061
0.544300,-0.028835
0.544400,0.029984
0.544500,-0.065458
0.544600,-0.112200
0.544700,-0.035845
0.544800,0.028562
0.544900,-0.030307
0.545000,-0.050473
0.545100,-0.086151
0.545200,0.043114
0.545300,-0.098381
0.545400,-0.085272
0.545500,-0.022564
0.545600,-0.145879
0.545700,0.008704
0.545800,-0.025687
0.545900,-0.013714
0.546000,-0.032443
0.546100,-0.069960
0.546200,-0.116485
0.546300,-0.071610
0.546400,-0.114489
0.546500,-0.042370
0.546600,-0.027110
0.546700,0.005812
0.546800,-0.049820
0.546900,-0.022350
0.547000,-0.083391
0.547100,-0.092180
0.547200,-0.044089
0.547300,-0.086372
0.547400,-0.052633
0.547500,-0.117964
0.547600,-0.107567
0.547700,-0.030067
0.547800,-0.015631
0.547900,-0.107158
0.548000,-0.022041
0.548100,-0.079703
0.548200,-0.049542
0.548300,0.023361
0.548400,-0.004061
0.548500,-0.001435
0.548600,0.057559
0.548700,-0.069600
0.548800,-0.080115
0.548900,-0.063250
0.549000,-0.036117
0.549100,-0.137309
0.549200,-0.026104
0.549300,-0.039091
0.549400,0.031199
0.549500,0.013490
0.549600,-0.030341
0.549700,0.032967
0.549800,0.043340
0.549900,-0.027625
0.550000,-0.010321
0.550100,-0.093523
0.550200,-0.033498
0.550300,-0.012936
0.550400,0.030900
0.550500,-0.017231
0.550600,0.007046
0.550700,-0.026041
0.550800,0.046110
0.550900,0.060985
0.551000,0.061777
0.551100,0.044048
0.551200,-0.032039
0.551300,0.015415
0.551400,0.027261
0.551500,0.028494
0.551600,0.053265
0.551700,0.121479
0.551800,0.091329
0.551900,0.001714
0.552000,0.085228
0.552100,0.083400
0.552200,0.011029
0.552300,0.093602
0.552400,0.042855
0.552500,-0.020010
0.552600,0.072771
0.552700,0.060302
0.552800,0.037442
0.552900,0.046265
0.553000,0.011443
0.553100,0.077121
0.553200,0.043625
0.553300,0.053278
0.553400,0.061953
0.553500,-0.014506
0.553600,-0.002368
0.553700,-0.069028
0.553800,0.068835
0.553900,-0.020876
0.554000,0.045512
0.554100,0.056597
0.554200,0.067347
0.554300,-0.023773
0.554400,0.032387
0.554500,0.118396
0.554600,0.119853
0.554700,0.082775
0.554800,0.049572
0.554900,-0.018255
0.555000,0.067247
0.555100,0.022740
0.555200,0.058001
0.555300,-0.002329
0.555400,0.020009
0.555500,0.036205
0.555600,0.039652
0.555700,0.051360
0.555800,-0.002956
0.555900,-0.041839
0.556000,0.105876
0.556100,0.148400
0.556200,0.045596
0.556300,-0.043699
0.556400,-0.016899
0.556500,0.046464
0.556600,0.087297
0.556700,-0.041184
0.556800,0.012451
0.556900,0.027658
0.557000,0.060274
0.557100,-0.000962
0.557200,-0.062808
0.557300,0.045600
0.557400,0.069931
0.557500,0.008708
0.557600,0.032243
0.557700,-0.012603
0.557800,-0.032027
0.557900,0.060722
0.558000,0.027914
0.558100,0.032197
0.558200,0.081924
0.558300,-0.046785
0.558400,-0.022506
0.558500,0.012127
0.558600,-0.024853
0.558700,0.041645
0.558800,-0.007764
0.558900,-0.048914
0.559000,0.003093
0.559100,0.007397
0.559200,0.044669
0.559300,0.016621
0.559400,0.019022
0.559500,0.010947
0.559600,-0.015548
0.559700,-0.043058
0.559800,0.006039
0.559900,-0.026264
0.560000,0.073625
0.560100,0.054929
0.560200,0.018089
0.560300,0.003936
0.560400,-0.020883
0.560500,-0.081103
0.560600,-0.030483
0.560700,-0.016297
0.560800,-0.011650
0.560900,-0.001465
0.561000,0.019247
0.561100,-0.063361
0.561200,-0.064892
0.561300,0.039775
0.561400,0.003711
0.561500,-0.056478
0.561600,-0.044425
0.561700,-0.046339
0.561800,-0.041769
0.561900,-0.021851
0.562000,0.079145
0.562100,-0.040207
0.562200,-0.018613
0.562300,-0.138059
0.562400,-0.079904
0.562500,0.003941
0.562600,-0.039130
0.562700,-0.280337
0.562800,-0.028693
0.562900,0.032138
0.563000,-0.164793
0.563100,0.009906
0.563200,-0.205554
0.563300,-0.020764
0.563400,-0.068610
0.563500,-0.185987
0.563600,-0.046281
0.563700,-0.010927
0.563800,-0.049933
0.563900,-0.038315
0.564000,-0.087339
0.564100,-0.158792
0.564200,-0.029864
0.564300,0.024526
0.564400,-0.004759
0.564500,-0.158686
0.564600,-0.132875
0.564700,-0.097057
0.564800,-0.131837
0.564900,-0.047217
0.565000,-0.026817
0.565100,-0.114896
0.565200,-0.001271
0.565300,-0.006680
0.565400,-0.060630
0.565500,-0.038231
0.565600,-0.123391
0.565700,-0.038740
0.565800,-0.017933
0.565900,-0.006006
0.566000,0.008373
0.566100,0.005512
0.566200,-0.016069
0.566300,0.015269
0.566400,0.054815
0.566500,0.003621
0.566600,0.027870
0.566700,0.006173
0.566800,-0.013481
0.566900,0.048246
0.567000,-0.002555
0.567100,0.047466
0.567200,0.032364
0.567300,0.018377
0.567400,0.019615
0.567500,0.012883
0.567600,-0.041917
0.567700,0.061415
0.567800,0.055556
0.567900,0.087985
0.568000,0.020264
0.568100,0.142759
0.568200,0.029977
0.568300,0.006008
0.568400,0.000710
0.568500,-0.035833
0.568600,0.127810
0.568700,0.119902
0.568800,0.081419
0.568900,0.006483
0.569000,0.141639
0.569100,0.033170
0.569200,0.036887
0.569300,0.121697
0.569400,0.082198
0.569500,0.158658
0.569600,0.060332
0.569700,0.027289
0.569800,0.015755
0.569900,-0.046830
0.570000,0.030741
0.570100,0.101036
0.570200,0.072873
0.570300,0.043069
0.570400,-0.008568
0.570500,0.051653
0.570600,0.090090
0.570700,0.060139
0.570800,0.046110
0.570900,-0.002888
0.571000,0.079524
0.571100,-0.121206
0.571200,0.053774
0.571300,0.162409
0.571400,-0.042248
0.571500,0.020395
0.571600,0.031375
0.571700,0.007961
0.571800,0.082237
0.571900,0.053376
0.572000,0.036709
0.572100,0.068300
0.572200,0.028615
0.572300,0.186110
0.572400,0.034019
0.572500,0.035543
0.572600,-0.060426
0.572700,-0.002767
0.572800,0.081070
0.572900,-0.043788
0.573000,-0.085623
0.573100,0.023127
0.573200,0.089291
0.573300,0.022102
0.573400,0.002391
0.573500,-0.074524
0.573600,0.040203
0.573700,0.049834
0.573800,-0.073146
0.573900,0.071829
0.574000,0.052542
0.574100,0.070023
0.574200,0.041729
0.574300,0.044379
0.574400,0.036871
0.574500,0.053398
0.574600,-0.081825
0.574700,-0.066801
0.574800,-0.029409
0.574900,0.000040
0.575000,0.025077
0.575100,0.021041
0.575200,0.059797
0.575300,0.060496
0.575400,-0.041424
0.575500,0.013238
0.575600,-0.041980
0.575700,-0.009914
0.575800,0.014657
0.575900,-0.172822
0.576000,0.117197
0.576100,0.023945
0.576200,-0.035205
0.576300,0.089866
0.576400,-0.024999
0.576500,-0.002173
0.576600,-0.034377
0.576700,0.071302
0.576800,-0.017880
0.576900,-0.006550
0.577000,0.044710
0.577100,0.012259
0.577200,-0.021300
0.577300,0.035288
0.577400,0.104979
0.577500,-0.007852
0.577600,-0.019723
0.577700,-0.018927
0.577800,0.036112
0.577900,-0.061370
0.578000,-0.047370
0.578100,-0.112407
0.578200,-0.096839
0.578300,-0.065666
0.578400,-0.044715
0.578500,0.044393
0.578600,-0.019395
0.578700,-0.093910
0.578800,-0.086782
0.578900,0.016324
0.579000,0.001946
0.579100,-0.054875
0.579200,-0.080219
0.579300,-0.003557
0.579400,-0.111066
0.579500,-0.043267
0.579600,0.049436
0.579700,-0.055104
0.579800,-0.105161
0.579900,-0.046694
0.580000,-0.091358
0.580100,-0.138010
0.580200,-0.033494
0.580300,-0.012681
0.580400,-0.083926
0.580500,-0.086824
0.580600,-0.115394
0.580700,-0.073934
0.580800,-0.093445
0.580900,-0.114536
0.581000,0.032196
0.581100,-0.037290
0.581200,-0.029976
0.581300,-0.012193
0.581400,-0.015372
0.581500,-0.071943
0.581600,-0.034839
0.581700,-0.058922
0.581800,-0.020391
0.581900,-0.021927
0.582000,-0.054710
0.582100,-0.098492
0.582200,-0.021067
0.582300,-0.034863
0.582400,-0.115376
0.582500,0.008364
0.582600,0.035114
0.582700,0.117139
0.582800,-0.024974
0.582900,-0.028512
0.583000,-0.053254
0.583100,0.016382
0.583200,0.019720
0.583300,-0.027399
0.583400,0.007874
0.583500,-0.078980
0.583600,0.069472
0.583700,-0.012326
0.583800,0.027375
0.583900,-0.039490
0.584000,0.005292
0.584100,0.022818
0.584200,0.038440
0.584300,0.065013
0.584400,0.114814
0.584500,0.081143
0.584600,0.094075
0.584700,0.119547
0.584800,0.076820
0.584900,0.047414
0.585000,0.100447
0.585100,0.104219
0.585200,0.083414
0.585300,-0.021480
0.585400,0.009301
0.585500,0.037621
0.585600,0.090210
0.585700,0.049913
0.585800,0.107470
0.585900,0.115941
0.586000,0.109607
0.586100,0.109320
0.586200,-0.003477
0.586300,0.071781
0.586400,0.016503
0.586500,-0.036380
0.586600,0.030865
0.586700,0.110621
0.586800,0.066552
0.586900,0.143530
0.587000,0.050623
0.587100,0.163278
0.587200,0.048897
0.587300,0.040290
0.587400,-0.025645
0.587500,0.093028
0.587600,0.011587
0.587700,0.003552
0.587800,0.099196
0.587900,0.092294
0.588000,0.090252
0.588100,0.014823
0.588200,0.029682
0.588300,0.028550
0.588400,0.069991
0.588500,0.107874
0.588600,0.047941
0.588700,0.127619
0.588800,0.073077
0.588900,0.015818
0.589000,0.068331
0.589100,0.111525
0.589200,0.125467
0.589300,0.084212
0.589400,0.025456
0.589500,0.012630
0.589600,0.051547
0.589700,0.105708
0.589800,0.042949
0.589900,0.043225
0.590000,0.022292
0.590100,0.002539
0.590200,0.010025
0.590300,0.024090
0.590400,0.102400
0.590500,0.003676
0.590600,0.017452
0.590700,-0.029294
0.590800,0.048954
0.590900,0.080601
0.591000,0.092633
0.591100,0.020716
0.591200,0.038405
0.591300,0.001149
0.591400,0.034366
0.591500,0.022803
0.591600,0.009157
0.591700,0.012270
0.591800,0.027115
0.591900,-0.011055
0.592000,-0.009345
0.592100,0.087269
0.592200,0.136539
0.592300,-0.060109
0.592400,-0.063783
0.592500,-0.049605
0.592600,-0.007874
0.592700,0.041090
0.592800,0.024843
0.592900,0.002826
0.593000,0.019575
0.593100,-0.042617
0.593200,-0.021407
0.593300,-0.011445
0.593400,-0.090946
0.593500,-0.071154
0.593600,-0.070580
0.593700,0.022227
0.593800,-0.005251
0.593900,0.011428
0.594000,-0.112778
0.594100,-0.096709
0.594200,0.008832
0.594300,-0.165121
0.594400,0.033129
0.594500,-0.121237
0.594600,0.010081
0.594700,-0.078573
0.594800,0.016209
0.594900,0.122054
0.595000,-0.154149
0.595100,-0.007864
0.595200,-0.135182
0.595300,-0.025563
0.595400,-0.059341
0.595500,-0.044577
0.595600,-0.098662
0.595700,-0.015999
0.595800,-0.129314
0.595900,0.003407
0.596000,-0.080812
0.596100,-0.132039
0.596200,0.016419
0.596300,-0.067973
0.596400,0.029655
0.596500,-0.005610
0.596600,-0.107356
0.596700,-0.072278
0.596800,-0.062356
0.596900,0.007736
0.597000,-0.046658
0.597100,-0.059452
0.597200,-0.077766
0.597300,-0.069576
0.597400,-0.000863
0.597500,-0.064719
0.597600,-0.083235
0.597700,-0.090063
0.597800,-0.087654
0.597900,-0.127980
0.598000,-0.093091
0.598100,0.021855
0.598200,-0.060697
0.598300,-0.012266
0.598400,-0.168373
0.598500,-0.012813
0.598600,-0.045948
0.598700,-0.058478
0.598800,-0.021773
0.598900,-0.051935
0.599000,-0.129585
0.599100,0.026531
0.599200,-0.003582
0.599300,-0.027559
0.599400,-0.056298
0.599500,-0.077624
0.599600,0.010889
0.599700,0.084141
0.599800,0.017336
0.599900,-0.058335
0.600000,0.025586
0.600100,0.015078
0.600200,0.064238
0.600300,0.054525
0.600400,-0.122099
0.600500,0.057301
0.600600,-0.017455
0.600700,-0.035861
0.600800,0.028130
0.600900,0.060248
0.601000,-0.040378
0.601100,0.078659
0.601200,0.083181
0.601300,0.048761
0.601400,0.004245
0.601500,-0.000310
0.601600,0.100812
0.601700,-0.025359
0.601800,0.103948
0.601900,0.042830
0.602000,0.046516
0.602100,-0.034019
0.602200,0.043997
0.602300,0.081838
0.602400,-0.015947
0.602500,0.075420
0.602600,0.054462
0.602700,0.017266
0.602800,0.091560
0.602900,-0.061976
0.603000,0.064731
0.603100,0.127586
0.603200,0.117795
0.603300,0.064446
0.603400,0.029011
0.603500,0.011434
0.603600,0.027200
0.603700,0.068660
0.603800,0.000236
0.603900,0.077606
0.604000,0.145542
0.604100,0.034954
0.604200,-0.029991
0.604300,-0.030809
0.604400,0.074474
0.604500,0.031895
0.604600,0.077978
0.604700,0.006727
0.604800,0.074229
0.604900,0.024085
0.605000,-0.005310
0.605100,0.010591
0.605200,-0.029878
0.605300,0.128781
0.605400,0.023836
0.605500,0.060223
0.605600,0.000494
0.605700,-0.025922
0.605800,0.014310
0.605900,0.080385
0.606000,-0.001400
0.606100,-0.019589
0.606200,0.030999
0.606300,0.047451
0.606400,0.103904
0.606500,0.038696
0.606600,0.052441
0.606700,0.055425
0.606800,-0.038983
0.606900,-0.030305
0.607000,-0.037150
0.607100,-0.050389
0.607200,0.055156
0.607300,0.029042
0.607400,0.017666
0.607500,-0.116798
0.607600,0.114755
0.607700,-0.033592
0.607800,0.112852
0.607900,-0.063062
0.608000,-0.032081
0.608100,-0.102464
0.608200,0.024924
0.608300,-0.049106
0.608400,-0.048555
0.608500,-0.064395
0.608600,0.042230
0.608700,0.038061
0.608800,0.092207
0.608900,-0.033573
0.609000,0.010746
0.609100,-0.065587
0.609200,-0.018817
0.609300,-0.028978
0.609400,0.019187
0.609500,0.045784
0.609600,0.043417
0.609700,-0.049388
0.609800,0.041520
0.609900,-0.011812
0.610000,-0.027096
0.610100,-0.047605
0.610200,-0.041550
0.610300,0.072129
0.610400,-0.001114
0.610500,-0.009317
0.610600,-0.032787
0.610700,0.100932
0.610800,0.042127
0.610900,-0.060995
0.611000,-0.040500
0.611100,-0.039465
0.611200,-0.023444
0.611300,-0.067830
0.611400,-0.012897
0.611500,0.035665
0.611600,-0.104746
0.611700,-0.097611
0.611800,-0.067506
0.611900,-0.067325
0.612000,0.052318
0.612100,0.000390
0.612200,-0.004527
0.612300,-0.066953
0.612400,-0.069974
0.612500,-0.130085
0.612600,-0.020158
0.612700,-0.036329
0.612800,0.001906
0.612900,-0.074312
0.613000,-0.072087
0.613100,-0.057561
0.613200,-0.022361
0.613300,-0.141175
0.613400,-0.031375
0.613500,-0.069514
0.613600,-0.121520
0.613700,-0.172700
0.613800,-0.074951
0.613900,0.004829
0.614000,0.016979
0.614100,-0.047954
0.614200,0.033643
0.614300,-0.065108
0.614400,-0.013573
0.614500,-0.081854
0.614600,-0.082860
0.614700,-0.088635
0.614800,-0.155214
0.614900,0.014928
0.615000,-0.078569
0.615100,-0.083455
0.615200,-0.099126
0.615300,-0.046953
0.615400,0.054952
0.615500,0.075084
0.615600,-0.108944
0.615700,-0.039850
0.615800,-0.070020
0.615900,0.034973
0.616000,0.003759
0.616100,-0.038529
0.616200,0.000777
0.616300,-0.022912
0.616400,0.085426
0.616500,0.035744
0.616600,0.045481
0.616700,-0.117864
0.616800,0.015517
0.616900,0.126263
0.617000,0.091513
0.617100,-0.064196
0.617200,0.015279
0.617300,-0.026502
0.617400,0.121577
0.617500,0.050503
0.617600,0.001983
0.617700,0.043978
0.617800,-0.086389
0.617900,-0.008747
0.618000,0.048659
0.618100,0.090274
0.618200,-0.048102
0.618300,0.030705
0.618400,0.100878
0.618500,-0.021709
0.618600,0.062638
0.618700,0.054647
0.618800,0.137101
0.618900,0.039781
0.619000,0.042495
0.619100,0.093504
0.619200,-0.015979
0.619300,0.038790
0.619400,0.026466
0.619500,0.041657
0.619600,0.090316
0.619700,0.074848
